model,score_val,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,description
WeightedEnsemble_L3,-33.74928137168853,2.485605001449585,49.613165616989136,0.0009129047393798828,0.18892478942871094,3,True,8,001 features added
ExtraTreesMSE_BAG_L2,-33.81977613159647,1.894453525543213,27.715867280960083,0.5833702087402344,8.097538948059082,2,True,7,001 features added
RandomForestMSE_BAG_L2,-34.293040763837325,1.9013218879699707,41.32670187950134,0.5902385711669922,21.708373546600342,2,True,6,001 features added
WeightedEnsemble_L2,-37.082930322290714,1.2083375453948975,20.012553930282593,0.0009667873382568359,0.42277979850769043,2,True,5,001 features added
ExtraTreesMSE_BAG_L1,-38.14539375080152,0.5436534881591797,5.963060140609741,0.5436534881591797,5.963060140609741,1,True,4,001 features added
RandomForestMSE_BAG_L1,-38.56434793504551,0.559955358505249,13.598400354385376,0.559955358505249,13.598400354385376,1,True,3,001 features added
KNeighborsDist_BAG_L1,-84.12506123181602,0.10376191139221191,0.028313636779785156,0.10376191139221191,0.028313636779785156,1,True,2,001 features added
KNeighborsUnif_BAG_L1,-101.54619908446061,0.10371255874633789,0.028554201126098633,0.10371255874633789,0.028554201126098633,1,True,1,001 features added
